Year,movieID,Actor_ID,Ethnicity,order,dob,age
1944,tt0035714,nm0107587,6,5,1919,25
1944,tt0035714,nm0185769,4,6,1884,60
1944,tt0035714,nm0372610,6,7,1922,22
1944,tt0035714,nm0472497,6,8,1918,26
1944,tt0035714,nm0086560,6,9,1910,34
1944,tt0035714,nm0431882,6,10,1882,62
1944,tt0035714,nm0570253,6,13,1926,18
1944,tt0035714,nm0164133,6,14,1924,20
1944,tt0035714,nm0108260,6,15,1918,26
1944,tt0035714,nm0139356,6,17,1875,69
1944,tt0036698,nm0477517,6,1,1905,39
1944,tt0036698,nm0587900,6,2,1923,21
1944,tt0036698,nm0602005,6,3,1876,68
1944,tt0036698,nm0232655,3,4,1921,23
1944,tt0036698,nm0293418,6,5,1895,49
1944,tt0036698,nm0140821,6,6,1919,25
1944,tt0036698,nm0091928,6,7,1908,36
1944,tt0036698,nm0044808,6,8,1913,31
1944,tt0036698,nm0556970,6,9,1906,38
1944,tt0036698,nm0629389,0,10,1921,23
1944,tt0036698,nm0010333,6,15,1908,36
1944,tt0036698,nm0021519,6,16,1904,40
1944,tt0036699,nm0000011,4,1,1901,43
1944,tt0036699,nm0942863,6,2,1918,26
1944,tt0036699,nm0604656,6,3,1890,54
1944,tt0036699,nm0521937,6,4,1915,29
1944,tt0036699,nm0107631,4,5,1882,62
1944,tt0036699,nm0172048,6,6,1892,52
1944,tt0036699,nm0260728,6,7,1908,36
1944,tt0036699,nm0871695,6,8,1907,37
1944,tt0036699,nm0255695,6,10,1893,51
1944,tt0036699,nm0387561,6,11,1877,67
1944,tt0036699,nm0045784,4,14,1893,51
1944,tt0036699,nm0871676,6,15,1906,38
1944,tt0036699,nm0443891,6,16,1883,61
1944,tt0036699,nm0010958,6,17,1885,59
1944,tt0036700,nm0113873,6,1,1891,53
1944,tt0036700,nm0369896,6,2,1912,32
1944,tt0036700,nm0262661,6,3,1912,32
1944,tt0036700,nm0309641,6,4,1891,53
1944,tt0036700,nm0514707,6,5,1895,49
1944,tt0036700,nm0445246,4,6,1899,45
1944,tt0036700,nm0408184,6,7,1875,69
1944,tt0036700,nm0878826,6,8,1888,56
1944,tt0036700,nm0461665,6,9,1926,18
1944,tt0036700,nm0212869,6,12,1922,22
1944,tt0036700,nm0071031,3,13,1875,69
1944,tt0036700,nm0110886,6,14,1885,59
1944,tt0036709,nm0866010,3,1,1874,70
1944,tt0036709,nm0940199,6,2,1915,29
1944,tt0036709,nm0603646,0,3,1902,42
1944,tt0036709,nm0445246,4,5,1899,45
1944,tt0036709,nm0282418,6,6,1882,62
1944,tt0036709,nm0447580,4,7,1898,46
1944,tt0036709,nm0382165,6,8,1903,41
1944,tt0036709,nm0911955,4,9,1908,36
1944,tt0036709,nm0203383,6,10,1886,58
1944,tt0036709,nm0732552,6,11,1898,46
1944,tt0036709,nm0427157,6,12,1900,44
1944,tt0036709,nm0090029,6,13,1893,51
1944,tt0036709,nm0017674,4,16,1904,40
1944,tt0036709,nm0119404,3,17,1913,31
1944,tt0036709,nm0151370,6,18,1898,46
1944,tt0036706,nm0866010,3,1,1874,70
1944,tt0036706,nm0603646,0,2,1902,42
1944,tt0036706,nm0517425,6,3,1897,47
1944,tt0036706,nm0448991,6,4,1916,28
1944,tt0036706,nm0250352,6,5,1881,63
1944,tt0036706,nm0507221,6,6,1903,41
1944,tt0036706,nm0704526,1,7,1917,27
1944,tt0036706,nm0785304,6,9,1895,49
1944,tt0036706,nm0744841,6,11,1903,41
1944,tt0036706,nm0151356,6,12,1894,50
1944,tt0036706,nm0852764,6,13,1899,45
1944,tt0036706,nm0254502,6,15,1876,68
1944,tt0036706,nm0504353,6,16,1875,69
1944,tt0036707,nm0254381,6,1,1904,40
1944,tt0036707,nm0086706,6,2,1933,11
1944,tt0036707,nm0281596,6,3,1882,62
1944,tt0036707,nm0829725,6,4,1923,21
1944,tt0036707,nm0567756,4,5,1891,53
1944,tt0036707,nm0054117,6,6,1902,42
1944,tt0036707,nm0163417,6,7,1889,55
1944,tt0036707,nm0154184,4,8,1881,63
1944,tt0036707,nm0242010,6,9,1902,42
1944,tt0036707,nm0311274,6,10,1898,46
1944,tt0036707,nm0101394,6,13,1890,54
1944,tt0036707,nm0122590,6,14,1884,60
1944,tt0036707,nm0139356,6,16,1875,69
1944,tt0036707,nm0146886,4,17,1885,59
1944,tt0036710,nm0640307,6,1,1925,19
1944,tt0036710,nm0752787,6,2,1924,20
1944,tt0036710,nm0001955,6,3,1928,16
1944,tt0036710,nm0899091,6,4,1907,37
1944,tt0036710,nm0110813,6,5,1891,53
1944,tt0036710,nm0871546,4,6,1894,50
1944,tt0036710,nm0461549,4,7,1911,33
1944,tt0036710,nm0111297,6,8,1903,41
1944,tt0036710,nm0874139,6,9,1889,55
1944,tt0036710,nm0326809,6,10,1892,52
1944,tt0036710,nm0385594,6,11,1875,69
1944,tt0036710,nm0045784,4,12,1893,51
1944,tt0036710,nm0475510,4,13,1936,8
1944,tt0036710,nm0603646,0,14,1902,42
1944,tt0036710,nm0030783,6,16,1927,17
1944,tt0036710,nm0067589,6,18,1902,42
1944,tt0036711,nm0002052,6,1,1921,23
1944,tt0036711,nm0000037,4,2,1912,32
1944,tt0036711,nm0926636,6,3,1906,38
1944,tt0036711,nm0362869,6,4,1920,24
1944,tt0036711,nm0313438,6,5,1900,44
1944,tt0036711,nm0814216,6,6,1899,45
1944,tt0036711,nm0115452,6,7,1916,28
1944,tt0036711,nm0010333,6,8,1908,36
1944,tt0036711,nm0017674,4,9,1904,40
1944,tt0036711,nm0042380,6,10,1877,67
1944,tt0036711,nm0075381,6,13,1895,49
1944,tt0036711,nm0086678,4,14,1905,39
1944,tt0036711,nm0156042,6,16,1878,66
1944,tt0036711,nm0174692,6,18,1886,58
1944,tt0036715,nm0000472,6,1,1887,57
1944,tt0036715,nm0288078,6,2,1924,20
1944,tt0036715,nm0001947,3,3,1922,22
1944,tt0036715,nm0814216,6,4,1899,45
1944,tt0036715,nm0327089,4,5,1905,39
1944,tt0036715,nm0898687,6,6,1920,24
1944,tt0036715,nm0230948,6,7,1908,36
1944,tt0036715,nm0836724,6,8,1883,61
1944,tt0036715,nm0268129,6,9,1917,27
1944,tt0036715,nm0893952,6,10,1902,42
1944,tt0036715,nm0825549,6,11,1894,50
1944,tt0036715,nm0065717,6,12,1929,15
1944,tt0036715,nm0010958,6,16,1885,59
1944,tt0036715,nm0040090,6,17,1887,57
1944,tt0036716,nm0599688,6,1,1912,32
1944,tt0036716,nm0355755,6,2,1915,29
1944,tt0036716,nm0754942,2,3,1924,20
1944,tt0036716,nm0057422,3,4,1907,37
1944,tt0036716,nm0621770,6,5,1884,60
1944,tt0036716,nm0171935,6,6,1919,25
1944,tt0036716,nm0385594,6,7,1875,69
1944,tt0036716,nm0647752,6,8,1889,55
1944,tt0036716,nm0001033,6,9,1906,38
1944,tt0036716,nm0042549,6,11,1920,24
1944,tt0036716,nm0057711,6,13,1898,46
1944,tt0036716,nm0500021,4,18,1882,62
1944,tt0036717,nm0122470,6,1,1911,33
1944,tt0036717,nm0141330,6,2,1920,24
1944,tt0036717,nm0829725,6,3,1923,21
1944,tt0036717,nm0382165,6,4,1903,41
1944,tt0036717,nm0154184,4,5,1881,63
1944,tt0036717,nm0054117,6,6,1902,42
1944,tt0036717,nm0311274,6,7,1898,46
1944,tt0036717,nm0163417,6,8,1889,55
1944,tt0036717,nm0824685,6,10,1909,35
1944,tt0036717,nm0068235,6,11,1892,52
1944,tt0036717,nm0122664,6,12,1914,30
1944,tt0036717,nm0139356,6,13,1875,69
1944,tt0036717,nm0254834,6,14,1897,47
1944,tt0036717,nm0352368,4,15,1899,45
1944,tt0036717,nm0352475,6,16,1893,51
1944,tt0036719,nm0001443,6,1,1914,30
1944,tt0036719,nm0002134,6,2,1908,36
1944,tt0036719,nm0002113,4,3,1879,65
1944,tt0036719,nm0000048,4,4,1904,40
1944,tt0036719,nm0289858,6,5,1888,56
1944,tt0036719,nm0130407,6,6,1897,47
1944,tt0036719,nm0862239,6,7,1920,24
1944,tt0036719,nm0812453,6,8,1889,55
1944,tt0036719,nm0161862,6,9,1889,55
1944,tt0036719,nm0314065,6,10,1904,40
1944,tt0036719,nm0016422,6,14,1886,58
1944,tt0036719,nm0017202,6,16,1906,38
1944,tt0036719,nm0017674,4,17,1904,40
1944,tt0036725,nm0001678,6,1,1911,33
1944,tt0036725,nm1022326,6,2,1934,10
1944,tt0036725,nm0497847,6,3,1924,20
1944,tt0036725,nm0262661,6,4,1912,32
1944,tt0036725,nm0399192,6,5,1914,30
1944,tt0036725,nm0460906,6,7,1901,43
1944,tt0036725,nm0160685,6,8,1906,38
1944,tt0036725,nm0514707,6,9,1895,49
1944,tt0036725,nm0907404,2,10,1895,49
1944,tt0036725,nm0634226,4,16,1908,36
1944,tt0036725,nm0001906,6,18,1910,34
1944,tt0036724,nm0292471,6,2,1915,29
1944,tt0036724,nm0020289,6,3,1906,38
1944,tt0036724,nm0728811,6,4,1905,39
1944,tt0036724,nm0855579,6,9,1891,53
1944,tt0036724,nm0852305,6,10,1907,37
1944,tt0036724,nm0010334,6,14,1903,41
1944,tt0036724,nm0122590,6,16,1884,60
1944,tt0036726,nm0852305,6,3,1907,37
1944,tt0036726,nm0906843,6,4,1914,30
1944,tt0036726,nm0531810,6,5,1901,43
1944,tt0036726,nm0445246,4,12,1899,45
1944,tt0036726,nm0879119,6,13,1900,44
1944,tt0036726,nm0311274,6,14,1898,46
1944,tt0036726,nm0115470,3,18,1902,42
1944,tt0036730,nm0943837,6,1,1917,27
1944,tt0036730,nm0184578,6,2,1897,47
1944,tt0036730,nm0256207,6,3,1917,27
1944,tt0036730,nm0485704,6,4,1915,29
1944,tt0036730,nm0662223,6,5,1922,22
1944,tt0036730,nm0186968,6,6,1911,33
1944,tt0036730,nm0447580,4,7,1898,46
1944,tt0036730,nm0933161,4,8,1894,50
1944,tt0036730,nm0154759,6,10,1894,50
1944,tt0036730,nm0324747,6,11,1875,69
1944,tt0036730,nm0354878,6,12,1889,55
1944,tt0036730,nm0392059,6,13,1884,60
1944,tt0036730,nm0447043,6,14,1884,60
1944,tt0036730,nm0447930,6,15,1908,36
1944,tt0036730,nm0003424,6,16,1887,57
1944,tt0036730,nm0562866,6,17,1886,58
1944,tt0036730,nm0582209,6,18,1907,37
1944,tt0036731,nm0001225,6,1,1924,20
1944,tt0036731,nm0186428,6,2,1916,28
1944,tt0036731,nm0535169,6,3,1914,30
1944,tt0036731,nm0951063,6,4,1887,57
1944,tt0036731,nm0533692,3,5,1902,42
1944,tt0036731,nm0007995,3,6,1905,39
1944,tt0036731,nm0108653,3,8,1891,53
1944,tt0036731,nm0253140,4,9,1898,46
1944,tt0036731,nm0429361,0,11,1875,69
1944,tt0036731,nm0500021,4,12,1882,62
1944,tt0036731,nm0536499,6,13,1900,44
1944,tt0036731,nm0175410,6,14,1881,63
1944,tt0036731,nm0663875,0,15,1904,40
1944,tt0036731,nm0765421,4,16,1880,64
1944,tt0036731,nm0853576,3,18,1902,42
1944,tt0036733,nm0800386,6,1,1911,33
1944,tt0036733,nm0808949,6,2,1907,37
1944,tt0036733,nm0709905,6,3,1914,30
1944,tt0036733,nm0141466,6,4,1936,8
1944,tt0036733,nm0545295,6,5,1910,34
1944,tt0036733,nm0212828,6,6,1878,66
1944,tt0036733,nm0751131,6,7,1916,28
1944,tt0036733,nm0300809,6,8,1912,32
1944,tt0036733,nm0484240,0,9,1902,42
1944,tt0036733,nm0060876,6,10,1935,9
1944,tt0036733,nm0204858,6,12,1933,11
1944,tt0036733,nm1265598,6,13,1934,10
1944,tt0036733,nm0323079,6,15,1911,33
1944,tt0036733,nm0783003,6,18,1905,39
1944,tt0036734,nm0852305,6,2,1907,37
1944,tt0036734,nm0941666,6,3,1913,31
1944,tt0036734,nm0204834,6,4,1899,45
1944,tt0036734,nm0906843,6,5,1914,30
1944,tt0036734,nm0071986,6,7,1895,49
1944,tt0036734,nm0167760,6,9,1892,52
1944,tt0036734,nm0177949,4,11,1906,38
1944,tt0036734,nm0427157,6,14,1900,44
1944,tt0036734,nm0544578,6,15,1901,43
1944,tt0036734,nm0680376,6,16,1899,45
1944,tt0036734,nm0852365,6,18,1883,61
1944,tt0037631,nm0103627,6,1,1912,32
1944,tt0037631,nm0232655,3,2,1921,23
1944,tt0037631,nm0942929,6,3,1911,33
1944,tt0037631,nm0767243,6,4,1921,23
1944,tt0037631,nm0447580,4,5,1898,46
1944,tt0037631,nm0293418,6,6,1895,49
1944,tt0037631,nm0437304,4,7,1889,55
1944,tt0037631,nm0050073,6,8,1925,19
1944,tt0037631,nm0891027,6,12,1890,54
1944,tt0037631,nm0042552,6,13,1884,60
1944,tt0037631,nm0129678,6,14,1923,21
1944,tt0037631,nm0180679,6,15,1893,51
1944,tt0037631,nm0283170,6,16,1898,46
1944,tt0037631,nm0357764,6,18,1903,41
1944,tt0036741,nm0523225,6,1,1913,31
1944,tt0036741,nm0112198,6,2,1915,29
1944,tt0036741,nm0036792,3,3,1906,38
1944,tt0036741,nm0479011,6,4,1902,42
1944,tt0036741,nm0253141,6,5,1904,40
1944,tt0036741,nm0453081,6,6,1891,53
1944,tt0036741,nm0185769,4,7,1884,60
1944,tt0036741,nm0345300,6,9,1894,50
1944,tt0036741,nm0384018,6,10,1892,52
1944,tt0036741,nm0868177,6,12,1887,57
1944,tt0036741,nm0942926,0,13,1894,50
1944,tt0036745,nm0643353,6,1,1911,33
1944,tt0036745,nm0867144,6,2,1905,39
1944,tt0036745,nm0593775,6,3,1892,52
1944,tt0036745,nm0047810,6,4,1893,51
1944,tt0036745,nm0176879,6,5,1903,41
1944,tt0036745,nm0702798,6,6,1899,45
1944,tt0036745,nm0002270,0,7,1895,49
1944,tt0036745,nm0571904,0,8,1912,32
1944,tt0036745,nm0617160,6,9,1898,46
1944,tt0036745,nm0122834,6,13,1881,63
1944,tt0036745,nm0180679,6,15,1893,51
1944,tt0036749,nm0001033,6,1,1906,38
1944,tt0036749,nm0662335,6,2,1915,29
1944,tt0036749,nm0446769,6,3,1899,45
1944,tt0036749,nm0327089,4,4,1905,39
1944,tt0036749,nm0354947,4,5,1891,53
1944,tt0036749,nm0276132,3,6,1875,69
1944,tt0036749,nm0576120,6,7,1904,40
1944,tt0036749,nm0914246,6,8,1887,57
1944,tt0036749,nm0242554,6,9,1896,48
1944,tt0036749,nm0010270,6,10,1921,23
1944,tt0036749,nm0254502,6,11,1876,68
1944,tt0036749,nm0388854,3,13,1904,40
1944,tt0036749,nm0495285,6,14,1903,41
1944,tt0036749,nm0730849,6,16,1905,39
1944,tt0036753,nm0137947,6,1,1924,20
1944,tt0036753,nm0195888,6,2,1904,40
1944,tt0036753,nm0317050,6,3,1922,22
1944,tt0036753,nm0212869,6,5,1922,22
1944,tt0036753,nm0242001,6,6,1923,21
1944,tt0036753,nm0222797,6,7,1894,50
1944,tt0036753,nm0569466,6,10,1866,78
1944,tt0036753,nm0590224,1,12,1926,18
1944,tt0207407,nm0662335,6,1,1915,29
1944,tt0207407,nm0177546,4,2,1913,31
1944,tt0207407,nm0752878,4,3,1899,45
1944,tt0207407,nm0096458,6,4,1915,29
1944,tt0207407,nm0307324,6,5,1902,42
1944,tt0207407,nm0288830,3,6,1911,33
1944,tt0207407,nm0405340,6,8,1888,56
1944,tt0207407,nm0247305,6,9,1882,62
1944,tt0207407,nm0382229,6,10,1889,55
1944,tt0207407,nm0017674,4,11,1904,40
1944,tt0207407,nm0353790,6,13,1884,60
1944,tt0207407,nm0427157,6,14,1900,44
1944,tt0207407,nm0533101,6,15,1873,71
1944,tt0207407,nm0732552,6,16,1898,46
1944,tt0036762,nm0486387,6,1,1913,31
1944,tt0036762,nm0452128,6,2,1882,62
1944,tt0036762,nm0703600,6,3,1907,37
1944,tt0036762,nm0125325,6,4,1896,48
1944,tt0036762,nm0195888,6,5,1904,40
1944,tt0036762,nm0847939,6,6,1902,42
1944,tt0036762,nm0421028,6,7,1902,42
1944,tt0036762,nm0785929,6,8,1888,56
1944,tt0036762,nm0222797,6,9,1894,50
1944,tt0036762,nm0064792,0,10,1902,42
1944,tt0036762,nm0141479,0,11,1911,33
1944,tt0036762,nm0911955,4,15,1908,36
1944,tt0036762,nm0352368,4,18,1899,45
1944,tt0036774,nm0606431,6,1,1901,43
1944,tt0036774,nm0446715,6,2,1921,23
1944,tt0036774,nm0268129,6,3,1917,27
1944,tt0036774,nm0856062,6,4,1909,35
1944,tt0036774,nm0301348,6,5,1904,40
1944,tt0036774,nm0036792,3,6,1906,38
1944,tt0036774,nm0216263,6,10,1892,52
1944,tt0036774,nm0216819,6,11,1889,55
1944,tt0036774,nm0247305,6,12,1882,62
1944,tt0036774,nm0345300,6,13,1894,50
1944,tt0036774,nm0640837,4,17,1911,33
1944,tt0036774,nm0698804,4,18,1907,37
1944,tt0036776,nm0792130,6,1,1915,29
1944,tt0036776,nm0807252,6,2,1921,23
1944,tt0036776,nm0007217,6,3,1910,34
1944,tt0036776,nm0943837,6,4,1917,27
1944,tt0036776,nm0543287,6,5,1912,32
1944,tt0036776,nm0749476,5,6,1886,58
1944,tt0036776,nm0000781,6,7,1908,36
1944,tt0036776,nm0725891,6,8,1909,35
1944,tt0036776,nm0610253,6,9,1896,48
1944,tt0036776,nm0018514,4,10,1897,47
1944,tt0036776,nm0301887,6,11,1918,26
1944,tt0036776,nm0113072,6,12,1901,43
1944,tt0036776,nm0682560,6,13,1875,69
1944,tt0036776,nm0531385,6,14,1889,55
1944,tt0036776,nm0867538,6,15,1898,46
1944,tt0036777,nm0000031,6,1,1907,37
1944,tt0036777,nm0404158,6,2,1883,61
1944,tt0036777,nm0533956,6,3,1899,45
1944,tt0036777,nm0848667,6,4,1899,45
1944,tt0036777,nm0001947,3,5,1922,22
1944,tt0036777,nm0368836,4,6,1917,27
1944,tt0036777,nm0619798,3,7,1896,48
1944,tt0036777,nm0001547,6,8,1900,44
1944,tt0036777,nm0871287,6,9,1874,70
1944,tt0036777,nm0080948,6,10,1914,30
1944,tt0036777,nm0507673,6,11,1909,35
1944,tt0036777,nm0706261,6,12,1922,22
1944,tt0036777,nm0223190,6,13,1912,32
1944,tt0036777,nm0122834,6,15,1881,63
1944,tt0036777,nm0014217,5,17,1905,39
1944,tt0036779,nm0185568,6,1,1908,36
1944,tt0036779,nm0820607,6,3,1893,51
1944,tt0036779,nm0408984,6,5,1902,42
1944,tt0036779,nm0041410,6,6,1887,57
1944,tt0036779,nm0924307,4,7,1893,51
1944,tt0036779,nm0071986,6,8,1895,49
1944,tt0036779,nm0562771,6,9,1897,47
1944,tt0036779,nm0156173,4,11,1888,56
1944,tt0036779,nm0352368,4,12,1899,45
1944,tt0036779,nm0384616,6,13,1886,58
1944,tt0036779,nm0130192,6,14,1901,43
1944,tt0036779,nm0922385,3,15,1903,41
1944,tt0036790,nm0635798,6,1,1911,33
1944,tt0036790,nm0007995,3,2,1905,39
1944,tt0036790,nm0832475,6,3,1918,26
1944,tt0036790,nm0354947,4,4,1891,53
1944,tt0036790,nm0914246,6,5,1887,57
1944,tt0036790,nm0372980,6,6,1908,36
1944,tt0036790,nm0242010,6,7,1902,42
1944,tt0036790,nm0852362,6,9,1888,56
1944,tt0036790,nm0888000,6,12,1882,62
1944,tt0036790,nm0180679,6,13,1893,51
1944,tt0036790,nm0236445,6,14,1915,29
1944,tt0036790,nm0401064,6,17,1909,35
1944,tt0036790,nm0642648,6,18,1906,38
1944,tt0036791,nm0956517,6,2,1901,43
1944,tt0036791,nm0940579,6,3,1906,38
1944,tt0036791,nm0912478,4,4,1876,68
1944,tt0036791,nm0348619,6,5,1911,33
1944,tt0036791,nm0604960,6,6,1883,61
1944,tt0036791,nm0001784,6,7,1910,34
1944,tt0036791,nm0056719,6,8,1889,55
1944,tt0036791,nm0908537,6,9,1912,32
1944,tt0036791,nm0288304,4,10,1899,45
1944,tt0036791,nm0201728,6,11,1893,51
1944,tt0036791,nm0357111,4,13,1876,68
1944,tt0036791,nm0756814,6,14,1890,54
1944,tt0036791,nm0041616,6,15,1903,41
1944,tt0036791,nm0744841,6,17,1903,41
1944,tt0036791,nm0762557,6,18,1885,59
1944,tt0036794,nm0439959,6,1,1907,37
1944,tt0036794,nm0707048,6,2,1920,24
1944,tt0036794,nm0619798,3,3,1896,48
1944,tt0036794,nm0230948,6,4,1908,36
1944,tt0036794,nm0814216,6,5,1899,45
1944,tt0036794,nm0541766,6,6,1888,56
1944,tt0036794,nm0388280,4,7,1892,52
1944,tt0036794,nm0111523,6,9,1902,42
1944,tt0036794,nm0378555,6,10,1882,62
1944,tt0036794,nm0357592,6,12,1886,58
1944,tt0036794,nm0551536,6,16,1890,54
1944,tt0036794,nm0041410,6,17,1887,57
1944,tt0036803,nm0000879,6,1,1923,21
1944,tt0036803,nm0264278,6,2,1918,26
1944,tt0036803,nm0642671,6,3,1906,38
1944,tt0036803,nm0001637,4,4,1911,33
1944,tt0036803,nm0625724,6,5,1905,39
1944,tt0036803,nm0172615,2,6,1889,55
1944,tt0036803,nm0695111,6,7,1917,27
1944,tt0036803,nm0604702,6,8,1915,29
1944,tt0036803,nm0047459,6,9,1913,31
1944,tt0036803,nm0558636,3,12,1911,33
1944,tt0036803,nm0001893,6,13,1915,29
1944,tt0036803,nm0022367,6,14,1904,40
1944,tt0036803,nm0601129,6,15,1925,19
1944,tt0036803,nm0141651,3,18,1906,38
1944,tt0036804,nm0404627,6,1,1916,28
1944,tt0036804,nm0001890,6,2,1884,60
1944,tt0036804,nm0767243,6,3,1921,23
1944,tt0036804,nm0317970,4,4,1894,50
1944,tt0036804,nm0268225,6,5,1904,40
1944,tt0036804,nm0403022,6,6,1920,24
1944,tt0036804,nm0610253,6,7,1896,48
1944,tt0036804,nm0309641,6,8,1891,53
1944,tt0036804,nm0356159,6,9,1882,62
1944,tt0036804,nm0270915,6,10,1900,44
1944,tt0036804,nm0010809,6,11,1918,26
1944,tt0036804,nm0167364,4,14,1891,53
1944,tt0036804,nm0187914,6,16,1886,58
1944,tt0036807,nm0001443,6,1,1914,30
1944,tt0036807,nm0107575,6,2,1904,40
1944,tt0036807,nm0510134,4,3,1895,49
1944,tt0036807,nm0215260,6,4,1905,39
1944,tt0036807,nm0260722,6,5,1902,42
1944,tt0036807,nm0086830,6,6,1894,50
1944,tt0036807,nm0624883,6,7,1917,27
1944,tt0036807,nm0943618,6,8,1881,63
1944,tt0036807,nm0045420,6,9,1912,32
1944,tt0036807,nm0785863,6,10,1881,63
1944,tt0036807,nm0212828,6,11,1878,66
1944,tt0036807,nm0692796,6,12,1901,43
1944,tt0036807,nm0072254,6,15,1911,33
1944,tt0036807,nm0080930,6,17,1886,58
1944,tt0036808,nm0936730,6,1,1926,18
1944,tt0036808,nm0446769,6,2,1899,45
1944,tt0036808,nm0665886,6,3,1901,43
1944,tt0036808,nm0514344,6,4,1892,52
1944,tt0036808,nm0801612,6,5,1922,22
1944,tt0036808,nm0677125,6,6,1897,47
1944,tt0036808,nm0584119,6,7,1911,33
1944,tt0036808,nm0912478,4,8,1876,68
1944,tt0036808,nm0164441,6,10,1908,36
1944,tt0036808,nm0544711,6,11,1923,21
1944,tt0036808,nm0824222,4,12,1928,16
1944,tt0036808,nm0873845,6,13,1882,62
1944,tt0036808,nm0847911,6,14,1924,20
1944,tt0036808,nm0163417,6,16,1889,55
1944,tt0036808,nm0003224,6,18,1891,53
1944,tt0036810,nm0007218,6,1,1904,40
1944,tt0036810,nm0354853,6,2,1922,22
1944,tt0036810,nm0096458,6,3,1915,29
1944,tt0036810,nm0007995,3,4,1905,39
1944,tt0036810,nm0502766,4,5,1907,37
1944,tt0036810,nm0790164,6,6,1889,55
1944,tt0036810,nm0421028,6,8,1902,42
1944,tt0036810,nm0112046,6,9,1915,29
1944,tt0036810,nm0179411,6,10,1920,24
1944,tt0036810,nm0164967,4,13,1920,24
1944,tt0036810,nm0210600,3,14,1903,41
1944,tt0036810,nm0069341,6,16,1921,23
1944,tt0036810,nm0089702,3,18,1889,55
1944,tt0036809,nm0007218,6,1,1904,40
1944,tt0036809,nm0302347,6,2,1923,21
1944,tt0036809,nm0354853,6,3,1922,22
1944,tt0036809,nm0054060,6,4,1914,30
1944,tt0036809,nm0307324,6,6,1902,42
1944,tt0036809,nm0914808,6,7,1889,55
1944,tt0036809,nm0235026,6,8,1905,39
1944,tt0036809,nm0847939,6,9,1902,42
1944,tt0036809,nm1332365,6,12,1913,31
1944,tt0036809,nm0080930,6,13,1886,58
1944,tt0036809,nm0150461,0,18,1887,57
1944,tt0037101,nm0872456,6,2,1910,34
1944,tt0037101,nm0794297,6,3,1918,26
1944,tt0037101,nm0472603,6,4,1885,59
1944,tt0037101,nm0563417,3,5,1907,37
1944,tt0037101,nm0541766,6,6,1888,56
1944,tt0037101,nm0910498,6,7,1910,34
1944,tt0037101,nm0235026,6,8,1905,39
1944,tt0037101,nm0363753,6,9,1899,45
1944,tt0037101,nm0397284,6,10,1892,52
1944,tt0037101,nm0010958,6,11,1885,59
1944,tt0037101,nm0080930,6,14,1886,58
1944,tt0037101,nm0242735,6,17,1900,44
1944,tt0036821,nm0928844,6,1,1916,28
1944,tt0036821,nm0242554,6,3,1896,48
1944,tt0036821,nm0443849,6,6,1884,60
1944,tt0036821,nm0090029,6,7,1893,51
1944,tt0036821,nm0580568,6,10,1890,54
1944,tt0036821,nm0262833,6,11,1882,62
1944,tt0036821,nm0174682,4,12,1886,58
1944,tt0036821,nm0154759,6,13,1894,50
1944,tt0036821,nm0110893,4,16,1904,40
1944,tt0036821,nm0007221,4,18,1877,67
1944,tt0036824,nm0000078,6,1,1907,37
1944,tt0036824,nm0001333,6,2,1917,27
1944,tt0036824,nm0641454,6,3,1908,36
1944,tt0036824,nm0292433,6,4,1887,57
1944,tt0036824,nm0455893,6,5,1903,41
1944,tt0036824,nm0449858,6,6,1884,60
1944,tt0036824,nm0936728,6,7,1905,39
1944,tt0036824,nm0280707,6,8,1901,43
1944,tt0036824,nm0919700,3,9,1901,43
1944,tt0036824,nm0286704,4,10,1902,42
1944,tt0036824,nm0723935,6,11,1902,42
1944,tt0036824,nm0719121,6,13,1904,40
1944,tt0036824,nm0054117,6,18,1902,42
1944,tt0037323,nm0000879,6,1,1923,21
1944,tt0037323,nm0593775,6,2,1892,52
1944,tt0037323,nm0747413,6,3,1904,40
1944,tt0037323,nm0551221,6,5,1920,24
1944,tt0037323,nm0136756,6,7,1921,23
1944,tt0037323,nm0023569,6,8,1917,27
1944,tt0037323,nm0644404,6,9,1917,27
1944,tt0037323,nm0000955,6,11,1903,41
1944,tt0037323,nm0054093,4,12,1918,26
1944,tt0037323,nm0060876,6,13,1935,9
1944,tt0037323,nm0113072,6,14,1901,43
1944,tt0037323,nm0130075,6,15,1934,10
1944,tt0037323,nm0152186,6,16,1936,8
1944,tt0037323,nm0164441,6,17,1908,36
1944,tt0036827,nm0122470,6,1,1911,33
1944,tt0036827,nm0141330,6,2,1920,24
1944,tt0036827,nm0829725,6,3,1923,21
1944,tt0036827,nm0388232,4,4,1893,51
1944,tt0036827,nm0054117,6,5,1902,42
1944,tt0036827,nm0556813,6,6,1903,41
1944,tt0036827,nm0163417,6,7,1889,55
1944,tt0036827,nm0311274,6,9,1898,46
1944,tt0036827,nm0495285,6,10,1903,41
1944,tt0036827,nm0607942,6,11,1908,36
1944,tt0036827,nm0068235,6,12,1892,52
1944,tt0036827,nm0110886,6,13,1885,59
1944,tt0036827,nm0122590,6,14,1884,60
1944,tt0036827,nm0124560,6,15,1891,53
1944,tt0036827,nm0139356,6,17,1875,69
1944,tt0036827,nm0146886,4,18,1885,59
1944,tt0036832,nm0706368,4,1,1901,43
1944,tt0036832,nm0957936,6,2,1917,27
